package,version,changes,new_tree,run_time,original_tree_size,new_tree_size,error
apache-airflow-providers-mysql,3.2.1,"[['Change wtforms version from 3.0.1 to 2.3.2', 'Migrate mysqlclient to pymysql', 'Remove mysql-connector-python'], ['Change wtforms version from 3.0.1 to 2.3.2', 'Remove mysqlclient', 'Remove mysql-connector-python']]","[{'apache-airflow-providers-common-sql': '1.2.0', 'apache-airflow': '2.4.1', 'pymysql': '0.8.1', 'sqlparse': '0.4.3', 'alembic': '1.8.0', 'argcomplete': '2.0.0', 'attrs': '22.1.0', 'blinker': '1.4', 'cattrs': '22.1.0', 'colorlog': '4.7.2', 'configupdater': '3.1.1', 'cron-descriptor': '1.2.31', 'croniter': '1.3.7', 'cryptography': '38.0.1', 'deprecated': '1.2.13', 'dill': '0.3.5.1', 'flask': '2.2.2', 'flask-appbuilder': '4.1.3', 'flask-caching': '2.0.1', 'flask-login': '0.6.2', 'flask-session': '0.4.0', 'flask-wtf': '0.15.1', 'graphviz': '0.20.1', 'gunicorn': '20.1.0', 'httpx': '0.22.0', 'itsdangerous': '2.1.1', 'jinja2': '3.1.2', 'jsonschema': '4.16.0', 'lazy-object-proxy': '1.7.1', 'linkify-it-py': '2.0.0', 'lockfile': '0.12.2', 'markdown': '3.3.7', 'markdown-it-py': '2.1.0', 'markupsafe': '2.1.1', 'marshmallow-oneofschema': '3.0.1', 'mdit-py-plugins': '0.3.1', 'packaging': '21.3', 'pathspec': '0.9.0', 'pendulum': '2.1.2', 'pluggy': '1.0.0', 'psutil': '5.9.2', 'pygments': '2.13.0', 'pyjwt': '2.4.0', 'python-daemon': '2.3.1', 'python-dateutil': '2.8.2', 'python-nvd3': '0.15.0', 'python-slugify': '6.1.2', 'rich': '12.5.1', 'setproctitle': '1.3.2', 'sqlalchemy': '1.4.41', 'sqlalchemy-jsonfield': '1.0.0', 'tabulate': '0.8.10', 'tenacity': '8.1.0', 'termcolor': '1.1.0', 'typing-extensions': '4.3.0', 'unicodecsv': '0.14.1', 'werkzeug': '2.2.2', 'apache-airflow-providers-ftp': '3.0.0', 'apache-airflow-providers-http': '3.0.0', 'apache-airflow-providers-imap': '3.0.0', 'apache-airflow-providers-sqlite': '3.2.1', 'importlib-metadata': '4.12.0', 'importlib-resources': '5.9.0', 'mako': '1.2.3', 'exceptiongroup': '1.0.0rc2', 'cffi': '1.15.1', 'wrapt': '1.14.1', 'click': '8.1.3', 'colorama': '0.4.5', 'email-validator': '1.2.1', 'flask-babel': '2.0.0', 'flask-sqlalchemy': '2.5.1', 'flask-jwt-extended': '4.4.4', 'marshmallow': '3.17.1', 'marshmallow-enum': '1.5.1', 'marshmallow-sqlalchemy': '0.26.1', 'prison': '0.2.1', 'sqlalchemy-utils': '0.38.3', 'wtforms': '2.3.2', 'cachelib': '0.9.0', 'setuptools': '65.4.1', 'certifi': '2022.9.24', 'charset-normalizer': '2.1.0', 'sniffio': '1.3.0', 'httpcore': '0.14.7', 'pyrsistent': '0.18.1', 'uc-micro-py': '1.0.1', 'mdurl': '0.1.2', 'pyparsing': '3.0.9', 'pytzdata': '2020.1', 'docutils': '0.19', 'six': '1.16.0', 'text-unidecode': '1.3', 'commonmark': '0.9.1', 'greenlet': '1.1.3', 'requests': '2.28.1', 'zipp': '3.8.1', 'pycparser': '2.20', 'dnspython': '2.2.1', 'idna': '3.3', 'pytz': '2022.2.1', 'babel': '2.10.3', 'h11': '0.11.0', 'anyio': '3.6.1', 'urllib3': '1.26.12'}, {'apache-airflow-providers-common-sql': '1.2.0', 'apache-airflow': '2.4.1', 'sqlparse': '0.4.3', 'alembic': '1.8.0', 'argcomplete': '2.0.0', 'attrs': '22.1.0', 'blinker': '1.4', 'cattrs': '22.1.0', 'colorlog': '4.7.2', 'configupdater': '3.1.1', 'cron-descriptor': '1.2.31', 'croniter': '1.3.7', 'cryptography': '38.0.1', 'deprecated': '1.2.13', 'dill': '0.3.5.1', 'flask': '2.2.2', 'flask-appbuilder': '4.1.3', 'flask-caching': '2.0.1', 'flask-login': '0.6.2', 'flask-session': '0.4.0', 'flask-wtf': '0.15.1', 'graphviz': '0.20.1', 'gunicorn': '20.1.0', 'httpx': '0.22.0', 'itsdangerous': '2.1.1', 'jinja2': '3.1.2', 'jsonschema': '4.16.0', 'lazy-object-proxy': '1.7.1', 'linkify-it-py': '2.0.0', 'lockfile': '0.12.2', 'markdown': '3.3.7', 'markdown-it-py': '2.1.0', 'markupsafe': '2.1.1', 'marshmallow-oneofschema': '3.0.1', 'mdit-py-plugins': '0.3.1', 'packaging': '21.3', 'pathspec': '0.9.0', 'pendulum': '2.1.2', 'pluggy': '1.0.0', 'psutil': '5.9.2', 'pygments': '2.13.0', 'pyjwt': '2.4.0', 'python-daemon': '2.3.1', 'python-dateutil': '2.8.2', 'python-nvd3': '0.15.0', 'python-slugify': '6.1.2', 'rich': '12.5.1', 'setproctitle': '1.3.2', 'sqlalchemy': '1.4.41', 'sqlalchemy-jsonfield': '1.0.0', 'tabulate': '0.8.10', 'tenacity': '8.1.0', 'termcolor': '1.1.0', 'typing-extensions': '4.3.0', 'unicodecsv': '0.14.1', 'werkzeug': '2.2.2', 'apache-airflow-providers-ftp': '3.0.0', 'apache-airflow-providers-http': '3.0.0', 'apache-airflow-providers-imap': '3.0.0', 'apache-airflow-providers-sqlite': '3.2.1', 'importlib-metadata': '4.12.0', 'importlib-resources': '5.8.0', 'mako': '1.2.3', 'exceptiongroup': '1.0.0rc7', 'cffi': '1.15.1', 'wrapt': '1.14.1', 'click': '8.1.3', 'colorama': '0.4.5', 'email-validator': '1.2.1', 'flask-babel': '2.0.0', 'flask-sqlalchemy': '2.5.1', 'flask-jwt-extended': '4.4.4', 'marshmallow': '3.17.1', 'marshmallow-enum': '1.5.1', 'marshmallow-sqlalchemy': '0.26.1', 'prison': '0.2.1', 'sqlalchemy-utils': '0.38.3', 'wtforms': '2.3.2', 'cachelib': '0.9.0', 'setuptools': '65.4.1', 'certifi': '2022.9.24', 'charset-normalizer': '2.1.0', 'sniffio': '1.3.0', 'httpcore': '0.14.7', 'pyrsistent': '0.18.1', 'uc-micro-py': '1.0.1', 'mdurl': '0.1.2', 'pyparsing': '3.0.9', 'pytzdata': '2020.1', 'docutils': '0.19', 'six': '1.16.0', 'text-unidecode': '1.3', 'commonmark': '0.9.1', 'greenlet': '1.1.3', 'requests': '2.28.1', 'zipp': '3.8.1', 'pycparser': '2.20', 'dnspython': '2.2.1', 'idna': '3.3', 'pytz': '2022.2.1', 'babel': '2.10.3', 'h11': '0.11.0', 'anyio': '3.6.1', 'urllib3': '1.26.12'}]",89.45857620239258,105.0,105.0,
arviz,0.10.0,[['Change cftime version from 1.2.1 to 1.0.4']],"[{'pandas': '1.1.2', 'packaging': '20.4', 'scipy': '1.5.2', 'matplotlib': '3.3.2', 'setuptools': '50.3.0', 'numpy': '1.19.2', 'xarray': '0.16.1', 'netcdf4': '1.5.4', 'python-dateutil': '2.8.1', 'pytz': '2020.1', 'pyparsing': '2.4.7', 'six': '1.15.0', 'cycler': '0.10.0', 'kiwisolver': '1.2.0', 'pillow': '7.2.0', 'cftime': '1.0.4'}]",46.50917983055115,16.0,16.0,
arviz,0.6.1,[['Change cftime version from 1.0.4.2 to 1.0.4']],"[{'pandas': '0.25.3', 'packaging': '19.2', 'scipy': '1.4.1', 'matplotlib': '3.1.2', 'numpy': '1.18.0', 'xarray': '0.14.1', 'netcdf4': '1.5.3', 'python-dateutil': '2.8.1', 'pytz': '2019.1', 'pyparsing': '2.4.6', 'six': '1.12.0', 'cftime': '1.0.4'}]",17.178997039794922,12.0,12.0,
authlib,0.10,[['Migrate requests to urllib3']],"[{'cryptography': '2.3.1', 'urllib3': '1.23'}]",5.088139295578003,6.0,2.0,
azure-iot-device,2.0.0,[['Remove paho-mqtt']],"[{'requests-unixsocket': '0.2.0', 'janus': '0.4.0', 'transitions': '0.7.1', 'requests': '2.22.0', 'urllib3': '1.25.7', 'six': '1.12.0', 'chardet': '3.0.4', 'idna': '2.8', 'certifi': '2019.11.28'}]",17.422807455062866,10.0,9.0,
azure-iot-device,2.12.0,[['Remove paho-mqtt']],"[{'requests-unixsocket': '0.3.0', 'deprecation': '2.1.0', 'janus': '1.0.0', 'requests': '2.28.1', 'urllib3': '1.26.12', 'pysocks': '1.7.1', 'packaging': '21.3', 'typing-extensions': '4.3.0', 'charset-normalizer': '2.1.0', 'idna': '3.3', 'certifi': '2022.6.15', 'pyparsing': '3.0.9'}]",28.54065752029419,13.0,12.0,
azure-iot-device,2.4.0,[['Remove paho-mqtt']],"[{'requests-unixsocket': '0.2.0', 'deprecation': '2.1.0', 'janus': '0.4.0', 'requests': '2.24.0', 'urllib3': '1.25.11', 'six': '1.15.0', 'pysocks': '1.7.1', 'packaging': '20.4', 'chardet': '3.0.4', 'idna': '2.10', 'certifi': '2020.4.5.2', 'pyparsing': '2.4.7'}]",24.261539936065674,13.0,12.0,
azure-iot-device,2.9.0,[['Remove paho-mqtt']],"[{'requests-unixsocket': '0.2.0', 'deprecation': '2.1.0', 'janus': '0.6.2', 'requests': '2.26.0', 'six': '1.16.0', 'urllib3': '1.26.7', 'pysocks': '1.7.1', 'packaging': '21.2', 'certifi': '2021.10.8', 'charset-normalizer': '2.0.7', 'idna': '3.3', 'pyparsing': '2.4.7'}]",38.213736057281494,13.0,12.0,
cartoframes,1.0.4,"[['Change unidecode version from 1.1.1 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'pandas': '1.0.5', 'semantic-version': '2.8.5', 'geopandas': '0.8.0', 'jinja2': '2.11.2', 'google-cloud-storage': '1.23.0', 'unidecode': '0.04.6', 'google-cloud-bigquery': '1.22.0', 'fastavro': '0.22.7', 'tqdm': '4.47.0', 'appdirs': '1.4.4', 'google-cloud-bigquery-storage': '0.7.0', 'python-dateutil': '2.8.1', 'pytz': '2020.1', 'numpy': '1.19.0', 'shapely': '1.7.0', 'fiona': '1.8.13.post1', 'pyproj': '2.6.1.post1', 'markupsafe': '1.1.1', 'google-auth': '1.18.0', 'google-cloud-core': '1.3.0', 'google-resumable-media': '0.5.1', 'protobuf': '3.12.2', 'six': '1.15.0', 'attrs': '19.3.0', 'click': '7.1.2', 'cligj': '0.5.0', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'cachetools': '4.1.1', 'pyasn1-modules': '0.2.8', 'setuptools': '49.1.0', 'rsa': '4.6', 'google-api-core': '1.20.1', 'pyasn1': '0.4.8', 'googleapis-common-protos': '1.52.0', 'requests': '2.24.0', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.9', 'certifi': '2020.4.5.2'}, {'pandas': '1.0.5', 'semantic-version': '2.8.5', 'geopandas': '0.8.0', 'jinja2': '2.11.2', 'google-cloud-storage': '1.23.0', 'google-cloud-bigquery': '1.22.0', 'fastavro': '0.22.7', 'tqdm': '4.47.0', 'appdirs': '1.4.4', 'google-cloud-bigquery-storage': '0.7.0', 'text-unidecode': '1.3', 'python-dateutil': '2.8.1', 'pytz': '2020.1', 'numpy': '1.19.0', 'shapely': '1.7.0', 'fiona': '1.8.13.post1', 'pyproj': '2.6.1.post1', 'markupsafe': '1.1.1', 'google-auth': '1.18.0', 'google-cloud-core': '1.3.0', 'google-resumable-media': '0.5.1', 'protobuf': '3.12.2', 'six': '1.15.0', 'attrs': '19.3.0', 'click': '7.1.2', 'cligj': '0.5.0', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'cachetools': '4.1.1', 'pyasn1-modules': '0.2.8', 'setuptools': '49.1.0', 'rsa': '4.6', 'google-api-core': '1.20.1', 'pyasn1': '0.4.8', 'googleapis-common-protos': '1.52.0', 'requests': '2.24.0', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.9', 'certifi': '2020.4.5.2'}, {'pandas': '1.0.5', 'semantic-version': '2.8.5', 'geopandas': '0.8.0', 'jinja2': '2.11.2', 'google-cloud-storage': '1.23.0', 'google-cloud-bigquery': '1.22.0', 'fastavro': '0.22.7', 'tqdm': '4.47.0', 'appdirs': '1.4.4', 'google-cloud-bigquery-storage': '0.7.0', 'python-dateutil': '2.8.1', 'pytz': '2020.1', 'numpy': '1.19.0', 'shapely': '1.7.0', 'fiona': '1.8.13.post1', 'pyproj': '2.6.1.post1', 'markupsafe': '1.1.1', 'google-auth': '1.18.0', 'google-cloud-core': '1.3.0', 'google-resumable-media': '0.5.1', 'protobuf': '3.12.2', 'six': '1.15.0', 'attrs': '19.3.0', 'click': '7.1.2', 'cligj': '0.5.0', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'cachetools': '4.1.1', 'pyasn1-modules': '0.2.8', 'setuptools': '49.1.0', 'rsa': '4.6', 'google-api-core': '1.20.1', 'pyasn1': '0.4.8', 'googleapis-common-protos': '1.52.0', 'requests': '2.24.0', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.9', 'certifi': '2020.4.5.2'}]",38.7422878742218,40.0,40.0,
cartoframes,1.0b7,"[['Change unidecode version from 1.1.1 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'geopandas': '0.6.2', 'tqdm': '4.40.1', 'jinja2': '2.10.3', 'carto': '1.8.2', 'google-cloud-storage': '1.23.0', 'pyarrow': '0.15.1', 'unidecode': '0.04.6', 'google-cloud-bigquery': '1.23.0', 'fastavro': '0.22.7', 'mercantile': '1.1.2', 'appdirs': '1.4.3', 'google-cloud-bigquery-storage': '0.7.0', 'pandas': '0.25.3', 'shapely': '1.6.4.post2', 'fiona': '1.8.13', 'pyproj': '2.4.2.post1', 'markupsafe': '1.1.1', 'google-auth': '1.8.2', 'google-cloud-core': '1.1.0', 'google-resumable-media': '0.5.0', 'numpy': '1.17.4', 'six': '1.12.0', 'protobuf': '3.11.1', 'click': '7.0', 'python-dateutil': '2.8.1', 'pytz': '2019.1', 'attrs': '19.3.0', 'cligj': '0.5.0', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'cachetools': '3.1.1', 'pyasn1-modules': '0.2.7', 'rsa': '4.0', 'setuptools': '42.0.2', 'google-api-core': '1.14.3', 'pyasn1': '0.4.8', 'requests': '2.22.0', 'chardet': '3.0.4', 'idna': '2.8', 'urllib3': '1.25.7', 'certifi': '2019.11.28'}, {'geopandas': '0.6.2', 'tqdm': '4.40.1', 'jinja2': '2.10.3', 'carto': '1.8.2', 'google-cloud-storage': '1.23.0', 'pyarrow': '0.15.1', 'google-cloud-bigquery': '1.23.0', 'fastavro': '0.22.7', 'mercantile': '1.1.2', 'appdirs': '1.4.3', 'google-cloud-bigquery-storage': '0.7.0', 'text-unidecode': '1.3', 'pandas': '0.25.3', 'shapely': '1.6.4.post2', 'fiona': '1.8.13', 'pyproj': '2.4.2.post1', 'markupsafe': '1.1.1', 'google-auth': '1.8.2', 'google-cloud-core': '1.1.0', 'google-resumable-media': '0.5.0', 'numpy': '1.17.4', 'six': '1.12.0', 'protobuf': '3.11.1', 'click': '7.0', 'python-dateutil': '2.8.1', 'pytz': '2019.1', 'attrs': '19.3.0', 'cligj': '0.5.0', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'cachetools': '3.1.1', 'pyasn1-modules': '0.2.7', 'rsa': '4.0', 'setuptools': '42.0.2', 'google-api-core': '1.14.3', 'pyasn1': '0.4.8', 'requests': '2.22.0', 'chardet': '3.0.4', 'idna': '2.8', 'urllib3': '1.25.7', 'certifi': '2019.11.28'}, {'geopandas': '0.6.2', 'tqdm': '4.40.1', 'jinja2': '2.10.3', 'carto': '1.8.2', 'google-cloud-storage': '1.23.0', 'pyarrow': '0.15.1', 'google-cloud-bigquery': '1.23.0', 'fastavro': '0.22.7', 'mercantile': '1.1.2', 'appdirs': '1.4.3', 'google-cloud-bigquery-storage': '0.7.0', 'pandas': '0.25.3', 'shapely': '1.6.4.post2', 'fiona': '1.8.13', 'pyproj': '2.4.2.post1', 'markupsafe': '1.1.1', 'google-auth': '1.8.2', 'google-cloud-core': '1.1.0', 'google-resumable-media': '0.5.0', 'numpy': '1.17.4', 'six': '1.12.0', 'protobuf': '3.11.1', 'click': '7.0', 'python-dateutil': '2.8.1', 'pytz': '2019.1', 'attrs': '19.3.0', 'cligj': '0.5.0', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'cachetools': '3.1.1', 'pyasn1-modules': '0.2.7', 'rsa': '4.0', 'setuptools': '42.0.2', 'google-api-core': '1.14.3', 'pyasn1': '0.4.8', 'requests': '2.22.0', 'chardet': '3.0.4', 'idna': '2.8', 'urllib3': '1.25.7', 'certifi': '2019.11.28'}]",16.899073362350464,41.0,41.0,
cartoframes,1.2.4,"[['Change unidecode version from 1.2.0 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'pandas': '1.3.2', 'semantic-version': '2.8.5', 'geopandas': '0.9.0', 'jinja2': '2.11.3', 'carto': '1.11.3', 'unidecode': '0.04.6', 'appdirs': '1.4.4', 'numpy': '1.21.2', 'python-dateutil': '2.8.2', 'pytz': '2021.1', 'shapely': '1.7.1', 'fiona': '1.8.20', 'pyproj': '3.1.0', 'markupsafe': '2.0.1', 'six': '1.16.0', 'attrs': '21.2.0', 'certifi': '2021.5.30', 'click': '8.0.1', 'cligj': '0.7.2', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'setuptools': '57.4.0'}, {'pandas': '1.3.2', 'semantic-version': '2.8.5', 'geopandas': '0.9.0', 'jinja2': '2.11.3', 'carto': '1.11.3', 'appdirs': '1.4.4', 'text-unidecode': '1.3', 'numpy': '1.21.2', 'python-dateutil': '2.8.2', 'pytz': '2021.1', 'shapely': '1.7.1', 'fiona': '1.8.20', 'pyproj': '3.1.0', 'markupsafe': '2.0.1', 'six': '1.16.0', 'attrs': '21.2.0', 'certifi': '2021.5.30', 'click': '8.0.1', 'cligj': '0.7.2', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'setuptools': '57.4.0'}, {'pandas': '1.3.2', 'semantic-version': '2.8.5', 'geopandas': '0.9.0', 'jinja2': '2.11.3', 'carto': '1.11.3', 'appdirs': '1.4.4', 'numpy': '1.21.2', 'python-dateutil': '2.8.2', 'pytz': '2021.1', 'shapely': '1.7.1', 'fiona': '1.8.20', 'pyproj': '3.1.0', 'markupsafe': '2.0.1', 'six': '1.16.0', 'attrs': '21.2.0', 'certifi': '2021.5.30', 'click': '8.0.1', 'cligj': '0.7.2', 'click-plugins': '1.1.1', 'munch': '2.5.0', 'setuptools': '57.4.0'}]",71.81258630752563,22.0,22.0,
cibuildwheel,1.1.0,[['Remove bashlex']],[{}],0.8476181030273438,1.0,0.0,
cibuildwheel,1.7.2,[['Remove bashlex']],"[{'certifi': '2020.12.5', 'toml': '0.10.2'}]",0.8900656700134277,3.0,2.0,
cibuildwheel,2.11.2,[['Remove bashlex']],"[{'certifi': '2022.9.24', 'packaging': '21.3', 'platformdirs': '2.5.2', 'typing-extensions': '4.4.0', 'tomli': '2.0.1', 'filelock': '3.8.0', 'bracex': '2.3.post1', 'pyparsing': '3.0.9'}]",1.4815926551818848,9.0,8.0,
cibuildwheel,2.3.1,[['Remove bashlex']],"[{'certifi': '2021.10.8', 'packaging': '21.3', 'tomli': '2.0.0', 'bracex': '2.2.1', 'pyparsing': '3.0.6'}]",1.5742497444152832,6.0,5.0,
confluent-cloud-sdk,0.1.3,"[['Change compose-x-common version from 1.0.2 to 0.3.5', 'Migrate requests to urllib3'], ['Remove compose-x-common', 'Migrate requests to urllib3']]","[{'compose-x-common': '0.3.5', 'urllib3': '1.26.9', 'six': '1.16.0', 'botocore': '1.27.19', 'flatdict': '4.0.1'}, {'urllib3': '1.26.9', 'six': '1.16.0', 'botocore': '1.27.19'}]",13.954297065734863,13.0,5.0,
cvxpy,0.4.11,"[['Remove ecos', 'Remove cvxcanon']]","[{'scipy': '0.19.1', 'numpy': '1.13.1', 'six': '1.10.0', 'scs': '1.2.5', 'fastcache': '0.4.2', 'toolz': '0.8.2', 'multiprocess': '0.70.5'}]",2.0113141536712646,9.0,7.0,
cvxpy,1.0.25,[['Remove ecos']],"[{'scipy': '1.3.1', 'numpy': '1.17.0', 'six': '1.12.0', 'scs': '2.1.1-2', 'osqp': '0.5.0', 'multiprocess': '0.70.8', 'future': '0.17.1'}]",10.036793231964111,8.0,7.0,
cvxpy,1.1.18,[['Remove ecos']],"[{'scipy': '1.7.3', 'numpy': '1.21.5', 'scs': '3.0.0', 'osqp': '0.6.2.post0', 'qdldl': '0.1.5.post0'}]",17.146326303482056,6.0,5.0,
cvxpy,1.1.7,[['Remove ecos']],"[{'scipy': '1.5.3', 'numpy': '1.19.2', 'scs': '2.1.2', 'osqp': '0.6.1', 'future': '0.18.2'}]",12.873652458190918,6.0,5.0,
cvxpy,1.2.2,[['Remove ecos']],"[{'scipy': '1.9.3', 'numpy': '1.23.3', 'scs': '3.2.2', 'osqp': '0.6.2.post5', 'qdldl': '0.1.5.post2'}]",25.955369472503662,6.0,5.0,
darts,0.15.0,[['Remove pystan']],"[{'prophet': '1.0.1', 'holidays': '0.11.3.1', 'joblib': '1.1.0', 'pmdarima': '1.8.3', 'pandas': '1.3.5', 'torch': '1.10.1', 'scikit-learn': '1.0.1', 'requests': '2.26.0', 'statsmodels': '0.13.0', 'tensorboard': '2.7.0', 'scipy': '1.7.3', 'matplotlib': '3.5.1', 'numpy': '1.21.5', 'filterpy': '1.4.5', 'ipython': '7.30.1', 'xarray': '0.20.2', 'tqdm': '4.62.3', 'lightgbm': '3.3.1', 'convertdate': '2.3.1', 'hijri-converter': '2.2.2', 'korean-lunar-calendar': '0.2.1', 'python-dateutil': '2.8.2', 'cython': '0.29.26', 'urllib3': '1.26.7', 'setuptools': '60.1.0', 'pytz': '2021.3', 'typing-extensions': '4.0.1', 'threadpoolctl': '3.0.0', 'certifi': '2021.10.8', 'charset-normalizer': '2.0.9', 'idna': '3.3', 'patsy': '0.5.2', 'absl-py': '1.0.0', 'grpcio': '1.43.0', 'google-auth': '2.3.3', 'google-auth-oauthlib': '0.4.6', 'markdown': '3.3.6', 'protobuf': '3.19.1', 'tensorboard-data-server': '0.6.1', 'tensorboard-plugin-wit': '1.8.0', 'werkzeug': '2.0.2', 'wheel': '0.37.0', 'cycler': '0.11.0', 'fonttools': '4.28.5', 'kiwisolver': '1.3.2', 'packaging': '21.3', 'pillow': '8.4.0', 'pyparsing': '3.0.6', 'jedi': '0.18.1', 'decorator': '5.1.0', 'pickleshare': '0.7.5', 'traitlets': '5.1.1', 'prompt-toolkit': '3.0.24', 'pygments': '2.10.0', 'backcall': '0.2.0', 'matplotlib-inline': '0.1.3', 'pexpect': '4.8.0', 'pymeeus': '0.5.5', 'six': '1.16.0', 'cachetools': '4.2.4', 'pyasn1-modules': '0.2.8', 'rsa': '4.8', 'requests-oauthlib': '1.3.0', 'importlib-metadata': '4.10.0', 'parso': '0.8.3', 'wcwidth': '0.2.5', 'ptyprocess': '0.6.0', 'pyasn1': '0.4.8', 'zipp': '3.6.0'}]",116.49656653404236,70.0,69.0,
